MINT,MINT_PRICE
CkSupQntQXr5icnYiwisMeqL8135C868wSv3KvctfKH5,0.90847032
gWs18JaxtfQizoeGP4vuPCXjkN9dxc1UXX7DBtHYd5t,0.49847032
Eg2YcGJF17c2D7LTwxhsTCgLu3Y2pyVosmzgMFexsqG7,0.05676032
A4xeKTMrjKStSyBEwwFYKAZw7NExRcgbgeg56B1GBXtf,0.01347032
Cs8j2LoGNci83AhFaiigowiU5Z5x1kB5KcCXmGbZoPi7,0.60847032
8AMh6vZ2FYaFTUy3fPiJBfRy28Q8KqSKAjLyd6zhgWrz,0.96847032
3vRiwCur9pQmsx33vQSPHLw123z8hvQumvJyWCbsyTKx,0.11097032
EE1KyguTRqtSvge32hV1McTW7Eu5LVn93agWG1PZCrh3,0.01347032
38aahNLAc2dPgNKqwHqVCx1KCGUFvMA4P9MhmEMRk6yQ,0.15847032
8PZHFewgqCa3zmzCqK4nhB4jwLSrghi4vxxWokHvi8C5,0.55847032
67pfQreGr7PJFkcRVEmu1r3YRRw43MkzVNsqdJXywSXY,2.00847032
HvavkgAxSn2JDahQwfWCmzPmeMCe7dxtyxYa4avB2fFi,0.01347032
8MBtk1RvJpMZVC6zZvDZd94xiYieUVs9JL8Ck3bwU1Cj,0.20847032
64M1LXgpXJZZsZYedir2PzxurDAtwXdswF3Rvsx8dHdY,0.00947032
47vWR6Nzf4HTzPmvTnnvgubrGtoEvAErTeLvrvGiso2s,0.33847032
JAdYuEYyDs2UjMSFHU3TYXDVEKpFp5hGhA8kFnyymjyg,0.49847032
CxvzUPwjqMoXmDNLvH8DbYCMFCiuPREdnzhQJczeawem,0.10847032
2FgeNCcBAmdCfj1YuxcagywRBtgtRj6gcYxDw2nXcBeX,0.50847032
43v5WNLgyE1NHL7QiFwXLg8AqmirexNfDNrHGt6FTCbe,0.30847032
HyNWfbjkACzRuYY8HEGuUg4SjoEmQFDYQdU5xVhtmGMx,0.50847032
65MozPHWZKtiDgJY7En7nueFEisgRSWJBbGWTatnAKEE,0.08172032
HjM3kzFZkTtcYAj4oTz3qaq9qi6sDCq3kvsRDu9JkUpf,0.50847032
7YK3sBgDu2WiCwYkVey8i7Zov9QvnJZ1faoJs8obhvEb,0.00847032
57b5HBnVroumaWBUKX5s2WUWqdUmhWWFLoRd8WGfTWHX,0.50847032
CsapeWpsfumb4rvrTHNyq3P2Lb4M2RtiAmuJ9i8cBZ9S,0.08172032
JBTCdGZjAzELYS2mpCwtCMvFyqFXaxzTE4hVkKNY3fxi,0.10847032
8xUPuaefkob9SEE4N2gaAp69HGhiRdhPw18iCkAW3o7W,0.88847032
3E5V9CfxqgxM6BJ4W6CdY4ru36kZ9c9V3NmBVWGvaRJC,0.11097032
jtzYZ3h1qpeKstjEUKoct6HSVjYeausZqcjmVtdRp2o,0.07197032
9j2vdC6wcGhm9Vh5y76NnnvrnRF5cqtzMjk1nKEtNsjz,0.06222032
CTRzRP8WhZwJ9jJEvrC2Hk6HMivbCpbF37qXeFFkSptJ,1.00847032
4AedsVrZ9xcQiyvDGiih5PCBZ1CR6wJPSWjeEAjreoad,0.50847032
CEmdGkxELagBiZKAtAyLqB8EqjEKMDJEUge8ztSFCnow,0.06222032
BobbJV4rSVaDZgsXCRjXPrbV12Zw4y5H7em8Z4PCEzfH,0.95847032
J4WmnVtFLV19Eceo9rUHKRg9zq3kBBbywbHdMC7JaM24,0.20847032
GLCudJDKZqBxZQg2AmK7M7kB6HPiy3kMPxVe6ghxPU7k,0.06222032
nguq4kDkKXHvPwHGtEKYsNpPpqmi6VSY2vSjsbq6Z5T,0.01348007
HkAvx1jupZKipG7J6zsKKT1bgmMSCKAwAbE1yzGjhQYQ,0.90847032
